#YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD   PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT m/s  m/s,m,sec,sec,degT   hPa,degC,degC,degC,mi,ft
2022,7,12,22,26,999 99.0 99.0,1.04,9.09,4.18,113 9999.0,999,22.7,999,99,99
2022,7,12,22,56,999 99.0 99.0,1.05,9.09,4.29,109 9999.0,999,22.7,999,99,99
2022,7,12,23,26,999 99.0 99.0,0.97,8.33,4.16,117 9999.0,999,22.7,999,99,99
2022,7,12,23,56,999 99.0 99.0,0.98,4.17,4.34,172 9999.0,999,22.8,999,99,99
2022,7,13,0,26,999 99.0 99.0,0.94,4.17,4.52,173 9999.0,999,22.9,999,99,99
2022,7,13,0,56,999 99.0 99.0,0.91,9.09,4.63,113 9999.0,999,22.9,999,99,99
2022,7,13,1,26,999 99.0 99.0,0.95,4.55,4.72,168 9999.0,999,22.9,999,99,99
2022,7,13,1,56,999 99.0 99.0,0.95,9.09,4.81,121 9999.0,999,22.9,999,99,99
2022,7,13,2,26,999 99.0 99.0,0.9,9.09,4.86,117 9999.0,999,22.8,999,99,99
2022,7,13,2,56,999 99.0 99.0,0.88,8.33,4.98,114 9999.0,999,22.7,999,99,99
2022,7,13,3,26,999 99.0 99.0,0.87,8.33,5.06,118 9999.0,999,22.6,999,99,99
2022,7,13,3,56,999 99.0 99.0,0.94,5,5.01,155 9999.0,999,22.6,999,99,99
2022,7,13,4,26,999 99.0 99.0,0.86,8.33,5.1,109 9999.0,999,22.5,999,99,99
2022,7,13,4,56,999 99.0 99.0,0.87,9.09,5.03,120 9999.0,999,22.3,999,99,99
2022,7,13,5,26,999 99.0 99.0,0.9,9.09,5.16,123 9999.0,999,22.3,999,99,99
2022,7,13,5,56,999 99.0 99.0,0.85,9.09,5.17,114 9999.0,999,22.2,999,99,99
2022,7,13,6,26,999 99.0 99.0,0.83,7.69,5.02,117 9999.0,999,22.2,999,99,99
2022,7,13,6,56,999 99.0 99.0,0.85,4.55,5.1,159 9999.0,999,22.2,999,99,99
2022,7,13,7,26,999 99.0 99.0,0.8,4.55,4.9,161 9999.0,999,22.1,999,99,99
2022,7,13,7,56,999 99.0 99.0,0.84,4.76,4.94,155 9999.0,999,22.1,999,99,99
2022,7,13,8,26,999 99.0 99.0,0.78,9.09,4.97,116 9999.0,999,22.2,999,99,99
2022,7,13,8,56,999 99.0 99.0,0.79,4.76,4.96,165 9999.0,999,22.2,999,99,99
2022,7,13,9,26,999 99.0 99.0,0.84,7.69,5.17,118 9999.0,999,22.2,999,99,99
2022,7,13,9,56,999 99.0 99.0,0.83,5,5.09,154 9999.0,999,22.2,999,99,99
2022,7,13,10,26,999 99.0 99.0,0.83,4.76,4.87,156 9999.0,999,22.3,999,99,99
2022,7,13,10,56,999 99.0 99.0,0.85,4.55,4.69,161 9999.0,999,22.4,999,99,99
2022,7,13,11,26,999 99.0 99.0,0.82,7.14,4.76,130 9999.0,999,22.5,999,99,99
2022,7,13,11,56,999 99.0 99.0,0.81,9.09,4.85,111 9999.0,999,22.5,999,99,99
2022,7,13,12,26,999 99.0 99.0,0.81,4.76,4.85,158 9999.0,999,22.7,999,99,99
2022,7,13,12,56,999 99.0 99.0,0.79,14.29,4.77,109 9999.0,999,22.8,999,99,99
2022,7,13,13,26,999 99.0 99.0,0.79,4.35,4.77,165 9999.0,999,23,999,99,99
2022,7,13,13,56,999 99.0 99.0,0.78,9.88,4.83,110 9999.0,999,23.1,999,99,99
2022,7,13,14,26,999 99.0 99.0,0.75,9.88,4.92,113 9999.0,999,23.2,999,99,99
2022,7,13,14,56,999 99.0 99.0,0.78,4.76,5.01,158 9999.0,999,23.3,999,99,99
2022,7,13,15,26,999 99.0 99.0,0.76,4.55,5.06,163 9999.0,999,23.5,999,99,99
2022,7,13,15,56,999 99.0 99.0,0.71,9.09,5.24,116 9999.0,999,23.7,999,99,99
2022,7,13,16,26,999 99.0 99.0,0.67,9.09,5.38,125 9999.0,999,24,999,99,99
2022,7,13,16,56,999 99.0 99.0,0.69,9.09,5.44,116 9999.0,999,24.4,999,99,99
2022,7,13,17,26,999 99.0 99.0,0.68,9.88,5.68,120 9999.0,999,24.3,999,99,99
2022,7,13,17,56,999 99.0 99.0,0.66,9.09,5.84,121 9999.0,999,24.1,999,99,99
2022,7,13,18,26,999 99.0 99.0,0.65,9.09,5.41,114 9999.0,999,23.9,999,99,99
2022,7,13,18,56,999 99.0 99.0,0.68,9.88,5.32,117 9999.0,999,23.8,999,99,99
2022,7,13,19,26,999 99.0 99.0,0.69,9.09,5.27,124 9999.0,999,23.8,999,99,99
2022,7,13,19,56,999 99.0 99.0,0.68,7.69,5.23,118 9999.0,999,23.7,999,99,99
2022,7,13,20,26,999 99.0 99.0,0.69,7.69,5.13,121 9999.0,999,23.5,999,99,99
2022,7,13,20,56,999 99.0 99.0,0.72,9.09,5.34,123 9999.0,999,23.4,999,99,99
2022,7,13,21,26,999 99.0 99.0,0.68,9.09,5.09,123 9999.0,999,23.4,999,99,99
2022,7,13,21,56,999 99.0 99.0,0.74,9.09,5.24,121 9999.0,999,23.4,999,99,99
2022,7,13,22,26,999 99.0 99.0,0.76,9.09,4.85,107 9999.0,999,23.3,999,99,99
2022,7,13,22,56,999 99.0 99.0,0.72,9.09,4.79,120 9999.0,999,23.3,999,99,99
2022,7,13,23,26,999 99.0 99.0,0.77,6.67,5.09,139 9999.0,999,23.2,999,99,99
2022,7,13,23,56,999 99.0 99.0,0.74,9.88,5.14,113 9999.0,999,23.2,999,99,99
2022,7,14,0,26,999 99.0 99.0,0.79,9.09,4.83,113 9999.0,999,23.2,999,99,99
2022,7,14,0,56,999 99.0 99.0,0.77,8.33,4.73,111 9999.0,999,23.2,999,99,99
2022,7,14,1,26,999 99.0 99.0,0.8,9.09,4.94,123 9999.0,999,23.2,999,99,99
2022,7,14,1,56,999 99.0 99.0,0.76,9.09,4.88,113 9999.0,999,23.2,999,99,99
2022,7,14,2,26,999 99.0 99.0,0.79,9.09,4.56,113 9999.0,999,23.1,999,99,99
2022,7,14,2,56,999 99.0 99.0,0.75,9.88,4.42,121 9999.0,999,23.1,999,99,99
2022,7,14,3,26,999 99.0 99.0,0.76,9.09,4.69,118 9999.0,999,23,999,99,99
2022,7,14,3,56,999 99.0 99.0,0.75,14.29,4.5,97 9999.0,999,23,999,99,99
2022,7,14,4,26,999 99.0 99.0,0.76,9.09,4.57,120 9999.0,999,22.9,999,99,99
2022,7,14,4,56,999 99.0 99.0,0.76,9.09,4.52,114 9999.0,999,22.9,999,99,99
2022,7,14,5,26,999 99.0 99.0,0.75,9.09,4.36,120 9999.0,999,23,999,99,99
2022,7,14,5,56,999 99.0 99.0,0.75,9.09,4.26,123 9999.0,999,22.9,999,99,99
2022,7,14,6,26,999 99.0 99.0,0.78,8.33,4.12,114 9999.0,999,22.8,999,99,99
2022,7,14,6,56,999 99.0 99.0,0.82,9.09,4.11,116 9999.0,999,22.8,999,99,99
2022,7,14,7,26,999 99.0 99.0,0.8,13.33,4.14,107 9999.0,999,22.7,999,99,99
2022,7,14,7,56,999 99.0 99.0,0.8,13.33,4.24,117 9999.0,999,22.7,999,99,99
2022,7,14,8,26,999 99.0 99.0,0.79,4,4.51,177 9999.0,999,22.6,999,99,99
2022,7,14,8,56,999 99.0 99.0,0.85,4.76,4.62,168 9999.0,999,22.6,999,99,99
2022,7,14,9,26,999 99.0 99.0,0.83,5,4.55,169 9999.0,999,22.5,999,99,99
2022,7,14,9,56,999 99.0 99.0,0.91,5,4.78,168 9999.0,999,22.5,999,99,99
2022,7,14,10,26,999 99.0 99.0,0.8,5.26,4.74,162 9999.0,999,22.5,999,99,99
2022,7,14,10,56,999 99.0 99.0,0.81,5,4.66,165 9999.0,999,22.4,999,99,99
2022,7,14,11,26,999 99.0 99.0,0.79,5,4.95,166 9999.0,999,22.5,999,99,99
2022,7,14,11,56,999 99.0 99.0,0.76,6.67,5.21,152 9999.0,999,22.5,999,99,99
2022,7,14,12,26,999 99.0 99.0,0.73,6.67,5.15,142 9999.0,999,22.5,999,99,99
2022,7,14,12,56,999 99.0 99.0,0.69,10.53,5.18,113 9999.0,999,22.6,999,99,99
2022,7,14,13,26,999 99.0 99.0,0.68,10.53,5.32,124 9999.0,999,22.6,999,99,99
2022,7,14,13,56,999 99.0 99.0,0.68,6.67,5.47,151 9999.0,999,22.7,999,99,99
2022,7,14,14,26,999 99.0 99.0,0.69,6.25,5.22,158 9999.0,999,22.8,999,99,99
2022,7,14,14,56,999 99.0 99.0,0.67,6.67,5.22,154 9999.0,999,23,999,99,99
2022,7,14,15,26,999 99.0 99.0,0.72,10.53,5.5,123 9999.0,999,23.1,999,99,99
2022,7,14,15,56,999 99.0 99.0,0.67,6.25,5.49,154 9999.0,999,23.2,999,99,99
2022,7,14,16,26,999 99.0 99.0,0.68,6.25,5.67,154 9999.0,999,23.5,999,99,99
2022,7,14,16,56,999 99.0 99.0,0.72,6.25,5.64,156 9999.0,999,23.5,999,99,99
2022,7,14,17,26,999 99.0 99.0,0.69,5.88,5.77,156 9999.0,999,23.4,999,99,99
2022,7,14,17,56,999 99.0 99.0,0.73,6.25,5.65,154 9999.0,999,23.3,999,99,99
2022,7,14,18,26,999 99.0 99.0,0.72,10.53,5.52,123 9999.0,999,23.4,999,99,99
2022,7,14,18,56,999 99.0 99.0,0.74,9.88,5.63,120 9999.0,999,23.4,999,99,99
2022,7,14,19,26,999 99.0 99.0,0.84,6.25,5.71,156 9999.0,999,23.5,999,99,99
2022,7,14,19,56,999 99.0 99.0,0.81,6.25,5.64,156 9999.0,999,23.5,999,99,99
2022,7,14,20,26,999 99.0 99.0,0.77,5.88,5.37,156 9999.0,999,23.6,999,99,99
2022,7,14,20,56,999 99.0 99.0,0.78,5.88,5.27,161 9999.0,999,23.5,999,99,99
2022,7,14,21,26,999 99.0 99.0,0.82,5.88,5.15,163 9999.0,999,23.4,999,99,99
2022,7,14,21,56,999 99.0 99.0,0.74,5.88,5.11,159 9999.0,999,23.3,999,99,99
2022,7,14,22,26,999 99.0 99.0,0.78,5.56,5.19,163 9999.0,999,23.2,999,99,99
2022,7,14,22,56,999 99.0 99.0,0.75,10.53,5.24,116 9999.0,999,23.1,999,99,99
2022,7,14,23,26,999 99.0 99.0,0.75,9.88,5.44,114 9999.0,999,23.1,999,99,99
2022,7,14,23,56,999 99.0 99.0,0.71,10.53,5.18,114 9999.0,999,23.1,999,99,99
2022,7,15,0,26,999 99.0 99.0,0.73,11.11,5.26,117 9999.0,999,23.2,999,99,99
2022,7,15,0,56,999 99.0 99.0,0.69,9.88,5.39,120 9999.0,999,23.2,999,99,99
2022,7,15,1,26,999 99.0 99.0,0.68,10.53,5.4,113 9999.0,999,23.3,999,99,99
2022,7,15,1,56,999 99.0 99.0,0.65,11.11,5.48,130 9999.0,999,23.3,999,99,99
2022,7,15,2,26,999 99.0 99.0,0.61,11.11,5.5,118 9999.0,999,23.3,999,99,99
2022,7,15,2,56,999 99.0 99.0,0.66,10.53,5.76,127 9999.0,999,23.3,999,99,99
2022,7,15,3,26,999 99.0 99.0,0.62,9.88,6.03,118 9999.0,999,23.4,999,99,99
2022,7,15,3,56,999 99.0 99.0,0.6,10.53,5.6,118 9999.0,999,23.4,999,99,99
2022,7,15,4,26,999 99.0 99.0,0.65,10.53,6.01,125 9999.0,999,23.5,999,99,99
2022,7,15,4,56,999 99.0 99.0,0.66,10.53,6.19,130 9999.0,999,23.5,999,99,99
2022,7,15,5,26,999 99.0 99.0,0.65,6.67,6.15,154 9999.0,999,23.3,999,99,99
2022,7,15,5,56,999 99.0 99.0,0.63,6.25,6.18,159 9999.0,999,23.2,999,99,99
2022,7,15,6,26,999 99.0 99.0,0.63,10.53,6.26,118 9999.0,999,23.1,999,99,99
2022,7,15,6,56,999 99.0 99.0,0.69,11.11,6.35,111 9999.0,999,23.1,999,99,99
2022,7,15,7,26,999 99.0 99.0,0.63,10.53,6.21,121 9999.0,999,23.1,999,99,99
2022,7,15,7,56,999 99.0 99.0,0.65,9.09,6.24,116 9999.0,999,23.1,999,99,99
2022,7,15,8,26,999 99.0 99.0,0.66,10.53,6.4,116 9999.0,999,23,999,99,99
2022,7,15,8,56,999 99.0 99.0,0.67,9.88,5.03,120 9999.0,999,22.9,999,99,99
2022,7,15,9,26,999 99.0 99.0,0.7,9.09,4.39,123 9999.0,999,22.5,999,99,99
2022,7,15,9,56,999 99.0 99.0,0.74,11.11,4.16,114 9999.0,999,22.6,999,99,99
2022,7,15,10,26,999 99.0 99.0,0.69,6.67,4.47,145 9999.0,999,22.7,999,99,99
2022,7,15,10,56,999 99.0 99.0,0.7,9.88,4.71,118 9999.0,999,22.8,999,99,99
2022,7,15,11,26,999 99.0 99.0,0.65,9.88,4.66,132 9999.0,999,22.9,999,99,99
2022,7,15,11,56,999 99.0 99.0,0.67,10.53,4.91,116 9999.0,999,22.8,999,99,99
2022,7,15,12,26,999 99.0 99.0,0.64,10.53,5.21,114 9999.0,999,22.6,999,99,99
2022,7,15,12,56,999 99.0 99.0,0.66,10.53,5.4,116 9999.0,999,22.8,999,99,99
2022,7,15,13,26,999 99.0 99.0,0.63,9.88,5.45,128 9999.0,999,22.8,999,99,99
2022,7,15,13,56,999 99.0 99.0,0.61,10.53,5.57,118 9999.0,999,22.8,999,99,99
2022,7,15,14,26,999 99.0 99.0,0.63,11.11,5.89,114 9999.0,999,22.7,999,99,99
2022,7,15,14,56,999 99.0 99.0,0.59,10.53,5.19,123 9999.0,999,22.8,999,99,99
2022,7,15,15,26,999 99.0 99.0,0.63,10.53,5.75,124 9999.0,999,23.4,999,99,99
2022,7,15,15,56,999 99.0 99.0,0.63,10.53,5.64,116 9999.0,999,23.7,999,99,99
2022,7,15,16,26,999 99.0 99.0,0.64,11.11,5.33,107 9999.0,999,23.7,999,99,99
2022,7,15,16,56,999 99.0 99.0,0.61,10.53,5.11,117 9999.0,999,23.7,999,99,99
2022,7,15,17,26,999 99.0 99.0,0.62,9.88,5.56,107 9999.0,999,23.8,999,99,99
2022,7,15,17,56,999 99.0 99.0,0.6,9.09,5.29,124 9999.0,999,23.7,999,99,99
2022,7,15,18,26,999 99.0 99.0,0.61,9.88,5.41,120 9999.0,999,23,999,99,99
2022,7,15,18,56,999 99.0 99.0,0.64,11.11,5.5,118 9999.0,999,23.4,999,99,99
2022,7,15,19,26,999 99.0 99.0,0.65,10.53,4.95,116 9999.0,999,23.5,999,99,99
2022,7,15,19,56,999 99.0 99.0,0.73,10.53,4.42,132 9999.0,999,23.6,999,99,99
2022,7,15,20,26,999 99.0 99.0,0.79,9.88,4.64,114 9999.0,999,23.5,999,99,99
2022,7,15,20,56,999 99.0 99.0,0.76,9.88,4.4,107 9999.0,999,23.4,999,99,99
2022,7,15,21,26,999 99.0 99.0,0.82,4.17,4.41,165 9999.0,999,23.5,999,99,99
2022,7,15,21,56,999 99.0 99.0,0.81,4.17,4.37,169 9999.0,999,23.4,999,99,99
2022,7,15,22,26,999 99.0 99.0,0.82,4.55,4.37,163 9999.0,999,23.4,999,99,99
2022,7,15,22,56,999 99.0 99.0,0.84,4.76,4.52,161 9999.0,999,23.4,999,99,99
2022,7,15,23,26,999 99.0 99.0,0.84,9.88,4.52,111 9999.0,999,23.3,999,99,99
2022,7,15,23,56,999 99.0 99.0,0.8,10.53,4.52,124 9999.0,999,23.3,999,99,99
2022,7,16,0,26,999 99.0 99.0,0.78,4.76,4.45,159 9999.0,999,23.2,999,99,99
2022,7,16,0,56,999 99.0 99.0,0.75,9.88,4.49,120 9999.0,999,23.2,999,99,99
2022,7,16,1,26,999 99.0 99.0,0.73,4.35,4.53,149 9999.0,999,23.2,999,99,99
2022,7,16,1,56,999 99.0 99.0,0.74,10.53,4.73,121 9999.0,999,23.2,999,99,99
2022,7,16,2,26,999 99.0 99.0,0.71,9.88,4.79,110 9999.0,999,23.2,999,99,99
2022,7,16,2,56,999 99.0 99.0,0.7,9.88,4.78,123 9999.0,999,23.2,999,99,99
2022,7,16,3,26,999 99.0 99.0,0.74,11.11,4.91,124 9999.0,999,23.2,999,99,99
2022,7,16,3,56,999 99.0 99.0,0.72,10.53,4.96,118 9999.0,999,23.1,999,99,99
2022,7,16,4,26,999 99.0 99.0,0.79,10.53,5.05,125 9999.0,999,23.2,999,99,99
2022,7,16,4,56,999 99.0 99.0,0.77,9.88,5.08,125 9999.0,999,23.2,999,99,99
2022,7,16,5,26,999 99.0 99.0,0.81,5.26,5.13,139 9999.0,999,23.2,999,99,99
2022,7,16,5,56,999 99.0 99.0,0.76,9.88,5.19,121 9999.0,999,23.2,999,99,99
2022,7,16,6,26,999 99.0 99.0,0.8,10.53,5.38,123 9999.0,999,23.2,999,99,99
2022,7,16,6,56,999 99.0 99.0,0.73,5,5.24,142 9999.0,999,23.2,999,99,99
2022,7,16,7,26,999 99.0 99.0,0.72,9.88,5.56,125 9999.0,999,23.1,999,99,99
2022,7,16,7,56,999 99.0 99.0,0.72,10.53,5.3,130 9999.0,999,23.1,999,99,99
2022,7,16,8,26,999 99.0 99.0,0.67,9.09,5.14,130 9999.0,999,23,999,99,99
2022,7,16,8,56,999 99.0 99.0,0.71,10.53,5.65,125 9999.0,999,23,999,99,99
2022,7,16,9,26,999 99.0 99.0,0.66,9.88,5.21,113 9999.0,999,23,999,99,99
2022,7,16,9,56,999 99.0 99.0,0.63,10.53,5.15,121 9999.0,999,22.9,999,99,99
2022,7,16,10,26,999 99.0 99.0,0.66,9.88,5.36,113 9999.0,999,22.9,999,99,99
2022,7,16,10,56,999 99.0 99.0,0.66,9.88,5.23,125 9999.0,999,23,999,99,99
2022,7,16,11,26,999 99.0 99.0,0.68,9.88,5.17,110 9999.0,999,23.1,999,99,99
2022,7,16,11,56,999 99.0 99.0,0.64,10.53,5.02,114 9999.0,999,23.2,999,99,99
2022,7,16,12,26,999 99.0 99.0,0.61,9.09,5.11,120 9999.0,999,23.2,999,99,99
2022,7,16,12,56,999 99.0 99.0,0.6,9.88,5.14,127 9999.0,999,23.3,999,99,99
2022,7,16,13,26,999 99.0 99.0,0.59,9.88,5.1,107 9999.0,999,23.3,999,99,99
2022,7,16,13,56,999 99.0 99.0,0.58,9.09,5.04,113 9999.0,999,23.6,999,99,99
2022,7,16,14,26,999 99.0 99.0,0.61,10.53,5.35,121 9999.0,999,23.8,999,99,99
2022,7,16,14,56,999 99.0 99.0,0.53,10.53,4.85,121 9999.0,999,24,999,99,99
2022,7,16,15,26,999 99.0 99.0,0.58,9.88,5.02,111 9999.0,999,24.4,999,99,99
2022,7,16,15,56,999 99.0 99.0,0.54,10.53,4.89,111 9999.0,999,24.5,999,99,99
2022,7,16,16,26,999 99.0 99.0,0.56,10.53,5.05,106 9999.0,999,24.5,999,99,99
2022,7,16,16,56,999 99.0 99.0,0.53,9.88,5.08,103 9999.0,999,24.4,999,99,99
2022,7,16,17,26,999 99.0 99.0,0.56,10.53,5.22,110 9999.0,999,24.5,999,99,99
2022,7,16,17,56,999 99.0 99.0,0.54,9.88,5.19,113 9999.0,999,24.4,999,99,99
2022,7,16,18,26,999 99.0 99.0,0.54,10.53,5.35,116 9999.0,999,24.6,999,99,99
2022,7,16,18,56,999 99.0 99.0,0.51,10.53,5.4,107 9999.0,999,24.5,999,99,99
2022,7,16,19,26,999 99.0 99.0,0.53,10.53,5.49,109 9999.0,999,24.4,999,99,99
2022,7,16,19,56,999 99.0 99.0,0.52,9.88,5.22,114 9999.0,999,24.3,999,99,99
2022,7,16,20,26,999 99.0 99.0,0.51,10.53,4.91,114 9999.0,999,24.4,999,99,99
2022,7,16,20,56,999 99.0 99.0,0.55,9.88,4.82,109 9999.0,999,24.3,999,99,99
2022,7,16,21,26,999 99.0 99.0,0.54,9.09,4.5,114 9999.0,999,24.3,999,99,99
2022,7,16,21,56,999 99.0 99.0,0.54,9.88,4.38,128 9999.0,999,24.2,999,99,99
2022,7,16,22,26,999 99.0 99.0,0.55,10.53,4.62,109 9999.0,999,24.1,999,99,99
2022,7,16,22,56,999 99.0 99.0,0.58,10.53,4.64,116 9999.0,999,24.1,999,99,99
2022,7,16,23,26,999 99.0 99.0,0.55,9.09,4.48,110 9999.0,999,24,999,99,99
2022,7,16,23,56,999 99.0 99.0,0.61,10.53,4.49,117 9999.0,999,24,999,99,99
2022,7,17,0,26,999 99.0 99.0,0.63,10.53,4.62,111 9999.0,999,24,999,99,99
2022,7,17,0,56,999 99.0 99.0,0.59,9.09,4.4,113 9999.0,999,24,999,99,99
2022,7,17,1,26,999 99.0 99.0,0.64,10.53,4.56,117 9999.0,999,24,999,99,99
2022,7,17,1,56,999 99.0 99.0,0.62,10.53,4.68,116 9999.0,999,24,999,99,99
2022,7,17,2,26,999 99.0 99.0,0.62,9.09,4.59,121 9999.0,999,23.9,999,99,99
2022,7,17,2,56,999 99.0 99.0,0.65,9.09,4.53,128 9999.0,999,23.7,999,99,99
2022,7,17,3,26,999 99.0 99.0,0.61,11.11,4.69,110 9999.0,999,23.7,999,99,99
2022,7,17,3,56,999 99.0 99.0,0.62,9.09,4.79,121 9999.0,999,23.7,999,99,99
2022,7,17,4,26,999 99.0 99.0,0.62,9.88,4.74,107 9999.0,999,23.6,999,99,99
2022,7,17,4,56,999 99.0 99.0,0.61,9.09,4.64,117 9999.0,999,23.6,999,99,99
2022,7,17,5,26,999 99.0 99.0,0.67,9.09,4.69,120 9999.0,999,23.6,999,99,99
2022,7,17,5,56,999 99.0 99.0,0.68,10.53,5.05,111 9999.0,999,23.6,999,99,99
2022,7,17,6,26,999 99.0 99.0,0.64,9.88,5.04,117 9999.0,999,23.6,999,99,99
2022,7,17,6,56,999 99.0 99.0,0.66,10.53,4.96,118 9999.0,999,23.7,999,99,99
2022,7,17,7,26,999 99.0 99.0,0.63,10.53,4.69,117 9999.0,999,23.6,999,99,99
2022,7,17,7,56,999 99.0 99.0,0.64,9.09,4.72,128 9999.0,999,23.6,999,99,99
2022,7,17,8,26,999 99.0 99.0,0.66,9.88,4.75,113 9999.0,999,23.5,999,99,99
2022,7,17,8,56,999 99.0 99.0,0.63,10.53,4.62,121 9999.0,999,23.5,999,99,99
2022,7,17,9,26,999 99.0 99.0,0.65,9.88,4.52,125 9999.0,999,23.4,999,99,99
2022,7,17,9,56,999 99.0 99.0,0.63,9.88,4.56,121 9999.0,999,23.4,999,99,99
2022,7,17,10,26,999 99.0 99.0,0.66,9.09,4.65,127 9999.0,999,23.3,999,99,99
2022,7,17,10,56,999 99.0 99.0,0.67,4.35,4.66,165 9999.0,999,23.3,999,99,99
2022,7,17,11,26,999 99.0 99.0,0.67,9.88,4.7,124 9999.0,999,23.3,999,99,99
2022,7,17,11,56,999 99.0 99.0,0.68,9.09,4.69,120 9999.0,999,23.3,999,99,99
2022,7,17,12,26,999 99.0 99.0,0.63,4.76,4.65,156 9999.0,999,23.3,999,99,99
2022,7,17,12,56,999 99.0 99.0,0.65,10.53,4.74,124 9999.0,999,23.3,999,99,99
2022,7,17,13,26,999 99.0 99.0,0.65,5,4.73,162 9999.0,999,23.4,999,99,99
2022,7,17,13,56,999 99.0 99.0,0.65,4.76,4.72,162 9999.0,999,23.4,999,99,99
2022,7,17,14,26,999 99.0 99.0,0.68,5,4.83,155 9999.0,999,23.5,999,99,99
2022,7,17,14,56,999 99.0 99.0,0.66,4.76,4.81,162 9999.0,999,23.6,999,99,99
2022,7,17,15,26,999 99.0 99.0,0.66,5,4.84,154 9999.0,999,23.7,999,99,99
2022,7,17,15,56,999 99.0 99.0,0.69,5,4.75,158 9999.0,999,23.8,999,99,99
2022,7,17,16,26,999 99.0 99.0,0.63,9.09,4.36,123 9999.0,999,23.8,999,99,99
2022,7,17,16,56,999 99.0 99.0,0.67,4.55,4.18,161 9999.0,999,23.8,999,99,99
2022,7,17,17,26,999 99.0 99.0,0.67,9.88,4.18,120 9999.0,999,23.8,999,99,99
2022,7,17,17,56,999 99.0 99.0,0.65,9.88,3.9,103 9999.0,999,23.8,999,99,99
2022,7,17,18,26,999 99.0 99.0,0.68,9.88,4.02,109 9999.0,999,23.9,999,99,99
2022,7,17,18,56,999 99.0 99.0,0.69,9.88,3.97,102 9999.0,999,24,999,99,99
2022,7,17,19,26,999 99.0 99.0,0.68,9.09,3.85,132 9999.0,999,24,999,99,99
2022,7,17,19,56,999 99.0 99.0,0.68,9.09,3.94,120 9999.0,999,24.2,999,99,99
2022,7,17,20,26,999 99.0 99.0,0.63,8.33,3.99,127 9999.0,999,24.2,999,99,99
2022,7,17,20,56,999 99.0 99.0,0.67,9.88,4.17,110 9999.0,999,24.3,999,99,99
2022,7,17,21,26,999 99.0 99.0,0.66,9.09,4.19,123 9999.0,999,24.3,999,99,99
2022,7,17,21,56,999 99.0 99.0,0.67,9.88,4.31,124 9999.0,999,24.3,999,99,99
2022,7,17,22,26,999 99.0 99.0,0.67,9.09,4.27,124 9999.0,999,24.3,999,99,99
2022,7,17,22,56,999 99.0 99.0,0.69,9.88,4.22,110 9999.0,999,24.2,999,99,99
2022,7,17,23,26,999 99.0 99.0,0.74,8.33,4.14,128 9999.0,999,24.2,999,99,99
2022,7,17,23,56,999 99.0 99.0,0.83,8.33,4.28,130 9999.0,999,24.2,999,99,99
2022,7,18,0,26,999 99.0 99.0,0.83,3.85,4.08,173 9999.0,999,24.1,999,99,99
2022,7,18,0,56,999 99.0 99.0,0.87,4.76,4.08,151 9999.0,999,24.1,999,99,99
2022,7,18,1,26,999 99.0 99.0,0.94,4,4.24,168 9999.0,999,24.1,999,99,99
2022,7,18,1,56,999 99.0 99.0,1.01,4.55,4.26,162 9999.0,999,24,999,99,99
2022,7,18,2,26,999 99.0 99.0,1,4.55,4.22,161 9999.0,999,24,999,99,99
2022,7,18,2,56,999 99.0 99.0,0.98,4,4.18,175 9999.0,999,24,999,99,99
2022,7,18,3,26,999 99.0 99.0,1.02,4.55,4.2,162 9999.0,999,24,999,99,99
2022,7,18,3,56,999 99.0 99.0,1,4.55,4.34,168 9999.0,999,23.9,999,99,99
2022,7,18,4,26,999 99.0 99.0,0.99,4.76,4.31,159 9999.0,999,23.9,999,99,99
2022,7,18,4,56,999 99.0 99.0,0.95,4.35,4.39,177 9999.0,999,23.8,999,99,99
2022,7,18,5,26,999 99.0 99.0,0.97,4.35,4.33,169 9999.0,999,23.8,999,99,99
2022,7,18,5,56,999 99.0 99.0,0.98,4.55,4.35,162 9999.0,999,23.8,999,99,99
2022,7,18,6,26,999 99.0 99.0,0.97,5,4.45,165 9999.0,999,23.7,999,99,99
2022,7,18,6,56,999 99.0 99.0,1.04,5.26,4.5,155 9999.0,999,23.6,999,99,99
2022,7,18,7,26,999 99.0 99.0,1.03,5.26,4.57,155 9999.0,999,23.6,999,99,99
2022,7,18,7,56,999 99.0 99.0,1.09,5,4.59,165 9999.0,999,23.7,999,99,99
2022,7,18,8,26,999 99.0 99.0,1.04,5.26,4.55,158 9999.0,999,23.8,999,99,99
2022,7,18,8,56,999 99.0 99.0,1.01,4.76,4.58,165 9999.0,999,23.8,999,99,99
2022,7,18,9,26,999 99.0 99.0,1.05,5.26,4.62,158 9999.0,999,23.7,999,99,99
2022,7,18,9,56,999 99.0 99.0,1.04,5,4.51,159 9999.0,999,23.7,999,99,99
2022,7,18,10,26,999 99.0 99.0,1.02,4.76,4.49,168 9999.0,999,23.6,999,99,99
2022,7,18,10,56,999 99.0 99.0,1.03,5,4.34,168 9999.0,999,23.6,999,99,99
2022,7,18,11,26,999 99.0 99.0,1.03,9.88,4.56,137 9999.0,999,23.5,999,99,99
2022,7,18,11,56,999 99.0 99.0,0.94,4.76,4.33,159 9999.0,999,23.5,999,99,99
